datadate,ticker,conm,act,at,capx,ceq,che,cogs,csho,dlc,dlcch,dltis,dltr,dltt,dp,dpact,dv,emp,epsfx,ib,intan,invch,invt,lct,lt,niadj,oancf,oiadp,ppent,pstk,pstkl,pstkr,sale,seq,txditc,xint,xrd,xsga,mkvalt,prcc_f,sic
2009-12-31,XOM,EXXON MOBIL CORP,55235.0,233323.0,22491.0,110569.0,10862.0,220652.0,4727.0,2476.0,-310.0,225.0,68.0,7129.0,11917.0,166790.0,8023.0,80.7,3.98,19280.0,,459.0,11553.0,52061.0,117931.0,19280.0,28438.0,26239.0,139116.0,0.0,0.0,0.0,275564.0,110569.0,23148.0,973.0,1050.0,16756.0,322334.13,68.19,2911
2010-12-31,XOM,EXXON MOBIL CORP,58984.0,302510.0,26871.0,146839.0,8455.0,269869.0,4979.0,2787.0,-1129.0,1143.0,6224.0,12227.0,14760.0,174390.0,8498.0,83.6,6.22,30460.0,,-1148.0,12976.0,62633.0,149831.0,30460.0,48413.0,40122.0,199548.0,0.0,0.0,0.0,341578.0,146839.0,35150.0,791.0,1012.0,16827.0,364064.48,73.12,2911
2011-12-31,XOM,EXXON MOBIL CORP,72963.0,331052.0,30975.0,154396.0,13068.0,346775.0,4734.0,7711.0,1521.0,702.0,266.0,9322.0,15583.0,179331.0,9020.0,82.1,8.42,41060.0,,-2208.0,15024.0,77505.0,170308.0,41060.0,55345.0,54104.0,214664.0,0.0,0.0,0.0,433526.0,154396.0,36618.0,840.0,1044.0,17064.0,401253.84,84.76,2911
2012-12-31,XOM,EXXON MOBIL CORP,64460.0,333795.0,34271.0,165863.0,9923.0,339228.0,4502.0,3653.0,-3756.0,995.0,147.0,7928.0,15888.0,182365.0,10092.0,76.9,9.7,44880.0,,-1873.0,14542.0,64139.0,162135.0,44880.0,56170.0,49881.0,226949.0,0.0,0.0,0.0,420714.0,165863.0,37570.0,833.0,1042.0,15717.0,389648.1,86.55,2911
2013-12-31,XOM,EXXON MOBIL CORP,59308.0,346808.0,33669.0,174003.0,4913.0,317911.0,4335.0,15808.0,11272.0,345.0,13.0,6891.0,17182.0,190867.0,10875.0,75.0,7.37,32580.0,,-1812.0,16135.0,71724.0,166313.0,32580.0,44914.0,40301.0,243650.0,0.0,0.0,0.0,390247.0,174003.0,40530.0,318.0,1044.0,14853.0,438702.0,101.2,2911
2014-12-31,XOM,EXXON MOBIL CORP,52910.0,349493.0,32952.0,174399.0,4658.0,299117.0,4201.0,17468.0,1304.0,5731.0,69.0,11653.0,17297.0,194121.0,11568.0,75.3,7.6,32520.0,,-1343.0,16678.0,64633.0,168429.0,32520.0,45116.0,34082.0,252668.0,0.0,0.0,0.0,364763.0,174399.0,39230.0,630.0,971.0,14267.0,388382.45,92.45,2911
2015-12-31,XOM,EXXON MOBIL CORP,42623.0,336758.0,26490.0,170811.0,3705.0,192855.0,4156.0,18762.0,1253.0,8028.0,26.0,19925.0,18048.0,195732.0,12090.0,73.5,3.85,16150.0,,-379.0,16245.0,53976.0,159948.0,16150.0,30344.0,12883.0,251605.0,0.0,0.0,0.0,236810.0,170811.0,36818.0,793.0,1008.0,13024.0,323960.2,77.95,2911
2016-12-31,XOM,EXXON MOBIL CORP,41416.0,330314.0,16163.0,167325.0,3657.0,162008.0,4148.0,13830.0,-7773.0,12066.0,0.0,28932.0,22308.0,209691.0,12453.0,71.1,1.88,7840.0,,-388.0,15080.0,47638.0,156484.0,7840.0,22082.0,936.0,244224.0,0.0,0.0,0.0,197518.0,167325.0,34041.0,1161.0,1058.0,12266.0,374398.48,90.26,2911
2017-12-31,XOM,EXXON MOBIL CORP,47134.0,348691.0,15402.0,187688.0,3177.0,192449.0,4239.0,17930.0,-1108.0,60.0,0.0,24406.0,19893.0,224555.0,13001.0,69.6,4.63,19710.0,,-1682.0,16992.0,57771.0,154191.0,19710.0,30066.0,12074.0,252630.0,0.0,0.0,0.0,237162.0,187688.0,26893.0,1350.0,1063.0,12746.0,354549.96,83.64,2911
2018-12-31,XOM,EXXON MOBIL CORP,47973.0,346196.0,19574.0,191794.0,3042.0,225517.0,4237.0,17258.0,-4971.0,46.0,0.0,20538.0,18745.0,230089.0,13798.0,71.0,4.88,20840.0,,-3107.0,18958.0,57138.0,147668.0,20840.0,36014.0,22124.0,247101.0,0.0,0.0,0.0,279332.0,191794.0,27244.0,1418.0,1116.0,12946.0,288921.03,68.19,2911
2019-12-31,XOM,EXXON MOBIL CORP,50052.0,362597.0,24361.0,191650.0,3089.0,211152.0,4234.0,21804.0,1611.0,7052.0,1.0,30963.0,18998.0,233684.0,14652.0,74.9,3.36,14340.0,,72.0,18528.0,63989.0,163659.0,14340.0,29716.0,12766.0,259651.0,0.0,0.0,0.0,255583.0,191650.0,25620.0,1561.0,1214.0,12667.0,295448.52,69.78,2911
2020-12-31,XOM,EXXON MOBIL CORP,44893.0,332750.0,17282.0,157150.0,4364.0,176460.0,4233.0,21630.0,-3037.0,23186.0,8.0,51311.0,19498.0,277769.0,14865.0,72.0,-5.25,-22440.0,,-315.0,18850.0,56363.0,168620.0,-22440.0,14668.0,-28387.0,233631.0,0.0,0.0,0.0,178574.0,157150.0,18165.0,1823.0,1016.0,11003.0,174484.26,41.22,2911
2009-12-31,FITB,FIFTH THIRD BANCORP,,113380.0,248.0,9888.0,5687.0,4857.0,795.068,2412.0,-8648.0,527.0,3065.0,9692.0,,,247.0,20.998,0.67,737.0,3223.0,-692.0,2364.0,,99883.0,507.0,3794.0,754.0,2899.0,3609.0,3819.275,0.0,7692.0,13497.0,,,,2081.0,7751.913,9.75,6020
2010-12-31,FITB,FIFTH THIRD BANCORP,,111007.0,245.0,10397.0,3674.0,2423.0,796.273,1867.0,135.0,14.0,2473.0,9544.0,,,237.0,21.613,0.63,753.0,3301.0,403.0,2710.0,,96927.0,503.0,3305.0,2479.0,2868.0,3654.0,3654.0,0.0,7066.0,14051.0,,,,2164.0,11689.2876,14.68,6020
2011-12-31,FITB,FIFTH THIRD BANCORP,,116967.0,378.0,12803.0,4444.0,1084.0,919.804,3593.0,1732.0,1500.0,1607.0,9674.0,381.0,,242.0,21.334,1.18,1297.0,3138.0,-416.0,3332.0,,103716.0,1088.0,2366.0,2982.0,2944.0,398.0,411.25,0.0,6673.0,13201.0,,,,2226.0,11699.9069,12.72,6020
2012-12-31,FITB,FIFTH THIRD BANCORP,,121894.0,488.0,13318.0,4862.0,815.0,882.152,8458.0,3596.0,523.0,3809.0,5808.0,432.0,,344.0,20.798,1.66,1576.0,3140.0,605.0,3196.0,,108130.0,1531.0,2557.0,3197.0,3123.0,398.0,411.25,0.0,6834.0,13716.0,,,,2390.0,13408.7104,15.2,6020
2013-12-31,FITB,FIFTH THIRD BANCORP,,130443.0,480.0,13555.0,8294.0,641.0,855.306,1821.0,-5518.0,5044.0,2225.0,9476.0,253.0,,430.0,19.446,2.02,1836.0,3406.0,3044.0,1173.0,,115817.0,1785.0,4595.0,3611.0,3261.0,1034.0,1050.0,0.0,6864.0,14589.0,,,,2359.0,17987.0852,21.03,6020
2014-12-31,FITB,FIFTH THIRD BANCORP,,138706.0,282.0,14295.0,11005.0,766.0,824.047,2402.0,36.0,6570.0,1399.0,14265.0,258.0,,490.0,18.351,1.66,1481.0,3289.0,603.0,1426.0,,123041.0,1402.0,2076.0,3134.0,3193.0,1331.0,1350.0,0.0,6375.0,15626.0,,,,2217.0,16789.9576,20.375,6020
2015-12-31,FITB,FIFTH THIRD BANCORP,,141082.0,249.0,14508.0,5211.0,891.0,785.08,5502.0,-42.0,3091.0,2205.0,12000.0,258.0,,497.0,18.261,2.01,1712.0,3213.0,-40.0,1044.0,,125212.0,1622.0,2418.0,3589.0,2946.0,1331.0,1350.0,0.0,7031.0,15839.0,,,,2293.0,15780.108,20.1,6020
2016-12-31,FITB,FIFTH THIRD BANCORP,,142177.0,312.0,14874.0,5146.0,921.0,750.479,4813.0,2009.0,3735.0,5119.0,13242.0,244.0,,454.0,17.844,1.93,1564.0,3169.0,-119.0,829.0,,125945.0,1474.0,2114.0,3074.0,2803.0,1331.0,1350.0,0.0,6607.0,16205.0,,,,2368.0,20240.4186,26.97,6020
2017-12-31,FITB,FIFTH THIRD BANCORP,,142193.0,231.0,15034.0,5267.0,952.0,693.805,6598.0,519.0,2490.0,1969.0,12492.0,236.0,,505.0,18.125,2.83,2194.0,3330.0,399.0,544.0,,125808.0,2096.0,1494.0,3087.0,2649.0,1331.0,1350.0,0.0,6676.0,16365.0,,,,2401.0,21050.0437,30.34,6020
2018-12-31,FITB,FIFTH THIRD BANCORP,,146069.0,192.0,14919.0,4506.0,1280.0,646.631,5608.0,-1688.0,2438.0,2884.0,11316.0,243.0,,565.0,17.437,3.06,2193.0,3456.0,-179.0,654.0,,129819.0,2095.0,2856.0,3339.0,2379.0,1331.0,1350.0,0.0,7392.0,16250.0,,,,2530.0,15215.2274,23.53,6020
2019-12-31,FITB,FIFTH THIRD BANCORP,,169369.0,304.0,19433.0,5228.0,1928.0,708.916,3443.0,-1494.0,3866.0,4212.0,13353.0,309.0,,753.0,19.869,3.33,2512.0,5446.0,-739.0,1462.0,,148166.0,2398.0,1824.0,3888.0,3316.0,1770.0,1800.0,0.0,8900.0,21203.0,,,,2775.0,21792.0778,30.74,6020
2020-12-31,FITB,FIFTH THIRD BANCORP,,204680.0,358.0,20995.0,36546.0,1887.0,712.76,4654.0,182.0,2557.0,2799.0,12338.0,311.0,,858.0,19.872,1.83,1427.0,5053.0,-2286.0,4771.0,,181569.0,1317.0,371.0,3131.0,3288.0,2116.0,2150.0,0.0,8391.0,23111.0,,,,3062.0,19650.7932,27.57,6020
2009-12-31,MTB,M & T BANK CORP,,68880.399,58.967,7022.672,1379.677,1273.449,118.223,4982.402,-745.251,0.0,2390.182,7700.196,190.921,,357.652,14.226,2.89,379.891,3707.043,-57.105,94.604,,61127.492,332.006,1189.389,1066.669,435.845,730.235,778.0,0.0,3744.303,7752.907,,,,1213.264,7907.9365,66.89,6020
2010-12-31,MTB,M & T BANK CORP,,68021.263,70.458,7617.038,1034.977,830.269,119.703,2834.292,-1522.646,1.387,2515.729,5953.291,182.362,,375.528,13.365,5.69,736.161,3650.542,202.089,220.049,,59663.568,675.826,1675.647,1581.542,435.837,740.657,778.0,0.0,3809.895,8357.695,,,,1215.722,10420.1462,87.05,6020
2011-12-31,MTB,M & T BANK CORP,,77924.287,70.008,8406.624,1607.357,672.331,125.683,2453.816,-313.05,,1809.984,5014.492,197.78,,398.332,15.666,6.35,859.479,3701.019,238.156,156.592,,68653.078,781.743,1772.246,2002.994,581.435,864.585,881.5,0.0,4310.069,9271.209,,,,1436.964,9594.6402,76.34,6020
2012-12-31,MTB,M & T BANK CORP,,83008.803,91.519,9330.093,2116.56,547.169,128.177,1332.584,292.422,,2080.167,4349.656,204.561,,411.167,14.943,7.54,1029.498,3640.388,-924.839,104.279,,72806.21,953.39,499.981,2290.146,594.652,872.5,881.5,0.0,4608.955,10202.593,,,,1567.079,12621.5892,98.47,6020
2013-12-31,MTB,M & T BANK CORP,,85162.391,129.563,10424.032,3324.072,469.105,130.516,282.476,-814.027,799.76,261.212,5086.849,203.735,,418.799,15.893,8.2,1138.48,3593.476,-674.062,66.875,,73856.859,1062.429,932.324,2531.72,633.52,881.5,881.5,0.0,4822.539,11305.532,,,,1617.979,15194.6727,116.42,6020
2014-12-31,MTB,M & T BANK CORP,,96685.535,73.161,11104.396,7844.224,404.431,132.313,199.12,-67.779,4345.478,426.275,9000.515,198.73,,441.433,15.782,7.42,1066.246,3559.652,-350.581,63.635,,84349.639,978.531,1099.041,2458.74,612.984,1231.5,1231.5,0.0,4736.15,12335.896,,,,1674.249,16621.1591,125.62,6020
2015-12-31,MTB,M & T BANK CORP,,122787.884,81.936,14941.789,8962.39,477.257,159.564,3238.795,-2167.405,1500.0,8912.474,9547.245,175.349,,456.287,17.476,7.18,1079.667,4733.38,323.33,195.085,,106614.595,987.689,1742.408,2527.496,666.682,1231.5,1231.5,0.0,4950.881,16173.289,,,,1770.779,19335.9655,121.18,6020
2016-12-31,MTB,M & T BANK CORP,,123449.206,107.693,15255.122,6321.187,615.984,156.181,3605.926,-1937.105,0.0,1119.898,6051.351,200.591,,523.161,16.973,7.78,1315.114,4690.767,-665.649,139.206,,106962.584,1223.459,1183.411,2993.163,675.263,1231.5,1231.5,0.0,5721.867,16486.622,,,,1912.129,24431.3938,156.43,6020
2017-12-31,MTB,M & T BANK CORP,,118593.487,78.966,15019.319,6499.791,554.751,150.084,876.355,11.657,2145.95,3433.44,7440.174,197.125,,530.136,16.794,8.7,1408.306,4664.701,711.657,111.91,,102342.668,1327.503,2781.935,3321.249,646.451,1231.5,1231.5,0.0,6018.938,16250.819,,,,1945.813,25662.8632,170.99,6020
2018-12-31,MTB,M & T BANK CORP,,120097.403,97.676,14228.691,9710.636,658.409,138.51,5923.435,4223.279,1773.189,1459.081,6919.857,179.005,,582.903,17.267,12.74,1918.08,4640.179,-150.695,78.375,,104637.212,1836.028,2089.852,3566.205,647.408,1231.5,1231.5,0.0,6454.711,15460.191,,,,2051.092,19824.9363,143.13,6020
2019-12-31,MTB,M & T BANK CORP,,119872.757,178.049,14466.649,8626.459,925.329,130.568,2173.0,-4336.015,0.0,1553.493,5363.104,301.315,,619.592,17.773,13.75,1929.149,4622.146,130.23,85.646,,104156.108,1849.509,2357.555,3489.752,1140.924,1250.0,1250.0,0.0,6941.272,15716.649,,,,2224.876,22163.918,169.75,6020
2020-12-31,MTB,M & T BANK CORP,,142601.105,172.289,14937.283,25216.553,1126.395,128.315,1014.845,-2.881,0.0,2665.023,3894.15,320.288,,636.368,17.373,9.94,1353.152,4607.277,-542.078,34.668,,126413.822,1279.203,789.187,2561.744,1161.558,1250.0,1250.0,0.0,6281.156,16187.283,,,,2272.729,16334.4995,127.3,6020
2009-12-31,F,FORD MOTOR CO,,194850.0,4561.0,-7820.0,36610.0,95836.0,3368.266,43368.0,-5935.0,45990.0,61894.0,89073.0,8117.0,41897.0,0.0,198.0,0.86,2712.0,209.0,2333.0,5450.0,,201365.0,2717.0,15412.0,4004.0,42048.0,0.0,0.0,0.0,118308.0,-7820.0,2375.0,6828.0,4900.0,10351.0,33682.66,10.0,3711
2010-12-31,F,FORD MOTOR CO,,164687.0,4092.0,-673.0,29012.0,100478.0,3782.711,41664.0,-1754.0,30821.0,47625.0,62324.0,5997.0,38220.0,0.0,164.0,1.66,6561.0,102.0,-903.0,5917.0,,165329.0,6561.0,11477.0,12810.0,34854.0,0.0,0.0,0.0,128954.0,-673.0,1135.0,6152.0,5000.0,9669.0,63511.7177,16.79,3711
2011-12-31,F,FORD MOTOR CO,,178348.0,4293.0,15028.0,32132.0,109800.0,3800.747,40311.0,2841.0,35921.0,43095.0,59177.0,5388.0,35594.0,0.0,164.0,4.94,20213.0,100.0,-367.0,5901.0,,163277.0,20213.0,9784.0,11374.0,35209.0,0.0,0.0,0.0,136264.0,15028.0,696.0,4431.0,5300.0,9702.0,40896.0377,10.76,3711
2012-12-31,F,FORD MOTOR CO,,190554.0,5488.0,15947.0,33837.0,108913.0,3922.248,38762.0,1208.0,32436.0,29210.0,66296.0,6189.0,35935.0,763.0,171.0,1.42,5665.0,87.0,-1401.0,7362.0,,174243.0,5665.0,9045.0,9406.0,41393.0,0.0,0.0,0.0,134252.0,15947.0,470.0,3828.0,5500.0,9744.0,50793.1116,12.95,3711
2013-12-31,F,FORD MOTOR CO,,202026.0,6597.0,26383.0,34625.0,121159.0,3943.822,38063.0,-2927.0,40543.0,27953.0,76625.0,6486.0,34591.0,1574.0,181.0,1.76,7155.0,85.0,-572.0,7708.0,,175279.0,7155.0,10444.0,8299.0,47600.0,0.0,0.0,0.0,146917.0,26383.0,598.0,3689.0,6400.0,10973.0,60853.1735,15.43,3711
2014-12-31,F,FORD MOTOR CO,,208527.0,7463.0,24805.0,27892.0,119264.0,3955.942,39172.0,-3870.0,40043.0,28859.0,79999.0,7350.0,32530.0,1952.0,187.0,0.8,3187.0,133.0,-875.0,7866.0,,183353.0,3187.0,14507.0,6139.0,53343.0,0.0,0.0,0.0,144077.0,24805.0,570.0,3517.0,6900.0,11324.0,61317.101,15.5,3711
2015-12-31,F,FORD MOTOR CO,,224925.0,7196.0,28642.0,32453.0,119688.0,3969.513,42998.0,1646.0,48860.0,33358.0,89856.0,7993.0,32011.0,2380.0,199.0,1.84,7373.0,124.0,-1155.0,8319.0,,196174.0,7373.0,16170.0,10101.0,57256.0,0.0,0.0,0.0,149558.0,28642.0,502.0,3247.0,6700.0,11776.0,55930.4382,14.09,3711
2016-12-31,F,FORD MOTOR CO,108461.0,237951.0,6992.0,29170.0,38827.0,121891.0,3974.297,49669.0,3864.0,45961.0,38797.0,93301.0,9023.0,33354.0,3376.0,201.0,1.15,4596.0,248.0,-815.0,8898.0,90281.0,208668.0,4596.0,19792.0,6924.0,60901.0,0.0,0.0,0.0,151800.0,29170.0,691.0,3729.0,7300.0,13962.0,48208.2226,12.13,3711
2017-12-31,F,FORD MOTOR CO,115902.0,257808.0,7049.0,34890.0,38927.0,126345.0,3973.352,51621.0,1229.0,45801.0,40770.0,102666.0,9122.0,35789.0,2584.0,202.0,1.9,7602.0,288.0,-959.0,10277.0,94600.0,222792.0,7602.0,18096.0,8044.0,63562.0,0.0,0.0,0.0,156776.0,34890.0,815.0,4399.0,8000.0,13265.0,49627.1665,12.49,3711
2018-12-31,F,FORD MOTOR CO,114649.0,256540.0,7785.0,35932.0,33951.0,130081.0,3978.552,53493.0,-2819.0,50130.0,44172.0,100720.0,9280.0,36308.0,2905.0,199.0,0.92,3677.0,442.0,-828.0,11220.0,95569.0,220474.0,3677.0,15022.0,7907.0,65297.0,0.0,0.0,0.0,160338.0,35932.0,597.0,5157.0,8200.0,13070.0,30435.9228,7.65,3711
2019-12-31,F,FORD MOTOR CO,114047.0,258537.0,7632.0,33185.0,34651.0,127866.0,3964.93,54313.0,-1384.0,47604.0,46497.0,102408.0,9689.0,36788.0,2389.0,190.0,0.01,47.0,466.0,206.0,10786.0,98132.0,225307.0,47.0,17639.0,5767.0,67114.0,0.0,0.0,0.0,155900.0,33185.0,490.0,5409.0,7400.0,12578.0,36873.849,9.3,3711
2020-12-31,F,FORD MOTOR CO,116744.0,267261.0,5742.0,30690.0,49961.0,107046.0,3978.695,51666.0,-2291.0,65900.0,60514.0,111332.0,8751.0,38687.0,596.0,186.0,-0.32,-1279.0,402.0,148.0,10808.0,97192.0,236450.0,-1279.0,24269.0,-782.0,66321.0,0.0,0.0,0.0,127144.0,30690.0,538.0,5051.0,7100.0,12129.0,34972.7291,8.79,3711
2009-12-31,HAS,HASBRO INC,2045.032,3896.892,104.129,1594.772,657.153,1580.402,137.097,14.113,4.114,421.309,0.0,1131.998,180.963,431.564,111.458,5.8,2.48,374.93,1030.498,105.329,207.895,815.888,2302.12,374.93,265.623,595.798,220.706,0.0,0.0,0.0,4067.947,1594.772,5.305,61.603,181.195,1710.784,4395.3298,32.06,3944
2010-12-31,HAS,HASBRO INC,2221.049,4093.226,112.597,1615.42,749.563,1864.771,137.416,14.568,-0.381,492.528,0.186,1397.681,146.33,430.193,133.048,5.8,2.74,397.752,975.41,-151.634,364.194,718.801,2477.806,397.752,367.981,587.859,233.58,0.0,0.0,0.0,4002.161,1615.42,1.065,82.112,201.358,1403.201,6483.2869,47.18,3944
2011-12-31,HAS,HASBRO INC,2253.692,4130.774,99.402,1417.515,661.345,2097.457,128.634,180.43,167.339,0.0,0.0,1400.872,160.468,453.676,154.028,5.9,2.82,385.367,942.085,17.463,333.993,942.344,2713.259,385.367,396.069,608.381,218.021,0.0,0.0,0.0,4285.589,1417.515,1.197,89.022,197.638,1419.283,4102.1383,31.89,3944
2012-12-31,HAS,HASBRO INC,2508.202,4325.387,112.091,1507.379,873.792,1913.364,128.94,224.365,43.106,0.0,0.0,1396.421,150.287,481.513,225.464,5.5,2.55,335.999,891.584,22.546,316.049,960.435,2818.008,335.999,534.796,598.96,230.414,0.0,0.0,0.0,4088.983,1507.379,1.057,91.141,201.197,1426.372,4628.946,35.9,3944
2013-12-31,HAS,HASBRO INC,2480.457,4402.267,112.031,1682.343,710.497,1882.756,131.055,436.722,-215.273,0.0,0.0,959.895,161.249,500.478,156.129,5.0,2.17,286.198,970.32,-37.511,348.794,1363.28,2674.479,286.198,401.132,597.432,236.263,0.0,0.0,0.0,4082.157,1682.343,1.545,90.495,207.591,1440.72,7209.3356,55.01,3944
2014-12-31,HAS,HASBRO INC,2719.1,4532.142,113.388,1465.664,916.727,1947.845,124.526,252.481,246.054,559.986,425.0,1559.895,157.966,508.6,216.855,5.2,3.2,415.93,917.966,-28.944,339.572,1074.934,3023.748,415.93,454.411,639.141,237.489,0.0,0.0,0.0,4277.207,1465.664,4.65,93.098,222.556,1532.255,6847.6847,54.99,3944
2015-12-31,HAS,HASBRO INC,2865.598,4720.717,142.022,1663.902,999.289,1987.122,124.795,164.563,-87.31,0.0,0.0,1547.115,155.327,363.601,225.797,5.0,3.57,451.838,873.502,-99.353,384.492,1064.647,3016.645,451.838,552.445,688.872,237.527,0.0,0.0,0.0,4447.509,1663.902,8.747,97.122,242.944,1616.188,8406.1912,67.36,3944
2016-12-31,HAS,HASBRO INC,3227.607,5091.366,154.9,1862.736,1305.856,2231.22,124.487,522.295,8.978,0.0,0.0,1198.679,154.47,383.713,248.881,5.4,4.34,551.38,816.504,-12.065,387.675,1617.859,3205.926,551.38,774.873,820.906,267.398,0.0,0.0,0.0,5019.822,1862.736,5.452,97.405,266.375,1813.226,9683.8437,77.79,3944
2017-12-31,HAS,HASBRO INC,3633.926,5289.983,134.877,1829.957,1605.67,2331.961,124.45,154.957,-18.419,493.878,350.0,1693.609,171.836,422.052,276.973,5.4,3.12,396.607,790.445,-25.301,433.293,1251.697,3460.026,396.607,724.378,810.359,259.71,0.0,0.0,0.0,5209.782,1829.957,6.093,98.268,269.02,1895.626,11311.2605,90.89,3944
2018-12-31,HAS,HASBRO INC,3082.504,5262.988,140.426,1754.486,1206.284,2096.789,126.129,9.74,-142.357,0.0,0.0,1695.092,167.958,462.71,309.258,5.8,1.74,220.434,1179.723,-37.211,443.383,1274.324,3508.502,220.434,645.997,598.317,256.473,0.0,0.0,0.0,4579.646,1754.486,5.91,90.826,246.165,1716.582,10247.9813,81.25,3944
2019-12-31,HAS,HASBRO INC,6747.521,8855.628,133.636,2995.53,4605.887,2174.455,136.863,31.176,-8.828,2354.957,,4159.839,180.787,533.534,336.604,5.6,4.05,520.454,1140.889,-4.631,446.105,1257.082,5860.098,520.454,653.061,669.828,382.248,0.0,0.0,0.0,4720.227,2995.53,2.606,101.878,262.156,1695.157,14454.1014,105.61,3944
2020-12-31,HAS,HASBRO INC,3846.645,10818.385,125.754,2896.689,1449.676,2555.696,137.307,484.211,-8.617,1112.64,275.514,4822.841,264.975,616.274,372.652,6.822,1.62,222.519,5222.544,62.757,395.633,2403.341,7857.222,222.519,976.34,728.85,489.041,0.0,0.0,0.0,5465.443,2896.689,154.824,201.13,259.522,1915.922,12843.6968,93.54,3944
2009-10-31,HPQ,HP INC,52539.0,114799.0,3695.0,40517.0,13334.0,84322.0,2364.809,1850.0,-6856.0,6800.0,2710.0,13980.0,4773.0,9682.0,766.0,304.0,3.14,7660.0,39709.0,1532.0,6128.0,43003.0,74282.0,7660.0,13379.0,11025.0,11262.0,0.0,0.0,0.0,114552.0,40517.0,4230.0,597.0,2826.0,14432.0,112233.8351,47.46,3570
2010-10-31,HPQ,HP INC,54184.0,124503.0,4133.0,40449.0,10934.0,92753.0,2203.898,7046.0,4156.0,3156.0,1323.0,15258.0,4820.0,11164.0,771.0,324.6,3.69,8761.0,46331.0,-270.0,6466.0,49403.0,83722.0,8761.0,11922.0,12916.0,11763.0,0.0,0.0,0.0,126033.0,40449.0,5239.0,417.0,2959.0,15544.0,92651.8719,42.04,3570
2011-10-31,HPQ,HP INC,51021.0,129517.0,4539.0,38625.0,8043.0,93397.0,1990.506,8083.0,-1270.0,11942.0,2336.0,22551.0,4984.0,13170.0,844.0,349.6,3.32,7074.0,55449.0,-1252.0,7490.0,50442.0,90513.0,7074.0,12639.0,11733.0,12292.0,0.0,0.0,0.0,127245.0,38625.0,5163.0,551.0,3254.0,17131.0,52967.3647,26.61,3570
2012-10-31,HPQ,HP INC,50637.0,108768.0,3706.0,22436.0,11707.0,89002.0,1962.838,6647.0,-2775.0,5154.0,4333.0,21789.0,5095.0,13929.0,1015.0,331.8,-6.41,-12650.0,35584.0,890.0,6317.0,46666.0,85935.0,-12650.0,10571.0,9361.0,11954.0,0.0,0.0,0.0,120357.0,22436.0,2948.0,865.0,3399.0,16899.0,27185.3063,13.85,3570
2013-10-31,HPQ,HP INC,50364.0,105676.0,3199.0,27269.0,12163.0,82830.0,1907.883,5979.0,-154.0,279.0,5721.0,16608.0,4611.0,14670.0,1105.0,317.5,2.62,5113.0,34293.0,-4.0,6046.0,45521.0,78020.0,5113.0,11608.0,8455.0,11463.0,0.0,0.0,0.0,112298.0,27269.0,2668.0,738.0,3135.0,16402.0,46495.1087,24.37,3570
2014-10-31,HPQ,HP INC,50145.0,103206.0,3853.0,26731.0,15133.0,81228.0,1839.288,3486.0,148.0,2875.0,6037.0,16039.0,4334.0,14912.0,1184.0,302.0,2.62,5013.0,33267.0,-580.0,6415.0,43735.0,76079.0,5013.0,12333.0,9092.0,11340.0,0.0,0.0,0.0,111454.0,26731.0,1124.0,621.0,3447.0,16800.0,65993.6534,35.88,3570
2015-10-31,HPQ,HP INC,51787.0,106882.0,3603.0,27768.0,17433.0,75226.0,1803.719,2885.0,74.0,20758.0,15867.0,21780.0,4061.0,15385.0,1250.0,287.0,2.48,4554.0,34955.0,-330.0,6485.0,42191.0,78731.0,4554.0,6490.0,8381.0,11090.0,0.0,0.0,0.0,103355.0,27768.0,295.0,567.0,3502.0,15687.0,48628.2642,26.96,3570
2016-10-31,HPQ,HP INC,18468.0,29010.0,433.0,-3889.0,6288.0,38924.0,1712.091,78.0,97.0,4.0,2188.0,6758.0,332.0,4348.0,858.0,49.0,1.53,2666.0,5622.0,-291.0,4484.0,18808.0,32899.0,2496.0,3230.0,3532.0,1736.0,0.0,0.0,0.0,48238.0,-3889.0,1116.0,273.0,1209.0,5450.0,24808.1986,14.49,3570
2017-10-31,HPQ,HP INC,22318.0,32913.0,402.0,-3408.0,8146.0,42125.0,1649.58,1072.0,1086.0,5.0,84.0,6747.0,354.0,4080.0,894.0,49.0,1.48,2526.0,5622.0,-1346.0,5786.0,22412.0,36321.0,2526.0,3677.0,4011.0,1878.0,0.0,0.0,0.0,52056.0,-3408.0,1410.0,309.0,1190.0,5566.0,35548.449,21.55,3570
2018-10-31,HPQ,HP INC,21387.0,34622.0,546.0,-639.0,5877.0,47355.0,1560.27,1463.0,-141.0,0.0,2098.0,4524.0,528.0,3911.0,899.0,55.0,3.26,5327.0,6421.0,-136.0,6062.0,25131.0,35261.0,5327.0,4528.0,4326.0,2198.0,0.0,0.0,0.0,58472.0,-639.0,100.0,312.0,1404.0,6263.0,37664.9178,24.14,3570
2019-10-31,HPQ,HP INC,20177.0,33467.0,671.0,-1193.0,4537.0,46963.0,1457.719,357.0,-856.0,127.0,680.0,4780.0,739.0,4243.0,970.0,56.0,2.07,3152.0,7033.0,-68.0,5734.0,25293.0,34660.0,3152.0,4654.0,4187.0,2794.0,0.0,0.0,0.0,58756.0,-1193.0,60.0,242.0,1499.0,6867.0,25320.579,17.37,3570
